"","V3","V1","V2.y"
"66749","SUI",75764,"Switzerland"
"66750","SUI",23350,"Switzerland"
"66751","SUI",92701,"Switzerland"
"66752","SUI",107691,"Switzerland"
"66753","SUI",75767,"Switzerland"
"66754","SUI",14701,"Switzerland"
"66755","SUI",61353,"Switzerland"
"66756","SUI",13110,"Switzerland"
"66757","SUI",12474,"Switzerland"
"66758","SUI",39740,"Switzerland"
"66759","SUI",39722,"Switzerland"
"66760","SUI",39727,"Switzerland"
"66761","SUI",115068,"Switzerland"
"66762","SUI",2568,"Switzerland"
"66763","SUI",13297,"Switzerland"
"66764","SUI",63394,"Switzerland"
"66765","SUI",50157,"Switzerland"
"66766","SUI",90624,"Switzerland"
"66767","SUI",14873,"Switzerland"
"66768","SUI",126380,"Switzerland"
"66769","SUI",10670,"Switzerland"
"66770","SUI",75744,"Switzerland"
"66771","SUI",75742,"Switzerland"
"66772","SUI",39795,"Switzerland"
"66773","SUI",39790,"Switzerland"
"66774","SUI",31041,"Switzerland"
"66775","SUI",2575,"Switzerland"
"66776","SUI",126332,"Switzerland"
"66777","SUI",59982,"Switzerland"
"66778","SUI",61908,"Switzerland"
"66779","SUI",63504,"Switzerland"
"66780","SUI",13547,"Switzerland"
"66781","SUI",63280,"Switzerland"
"66782","SUI",61485,"Switzerland"
"66783","SUI",126336,"Switzerland"
"66784","SUI",61477,"Switzerland"
"66785","SUI",31005,"Switzerland"
"66786","SUI",104155,"Switzerland"
"66787","SUI",16899,"Switzerland"
"66788","SUI",23333,"Switzerland"
"66789","SUI",39777,"Switzerland"
"66790","SUI",90506,"Switzerland"
"66791","SUI",75766,"Switzerland"
"66792","SUI",23354,"Switzerland"
"66793","SUI",63575,"Switzerland"
"66794","SUI",63574,"Switzerland"
"66795","SUI",104707,"Switzerland"
"66796","SUI",16123,"Switzerland"
"66797","SUI",75857,"Switzerland"
"66798","SUI",90858,"Switzerland"
"66799","SUI",29074,"Switzerland"
"66800","SUI",75848,"Switzerland"
"66801","SUI",2574,"Switzerland"
"66802","SUI",59975,"Switzerland"
"66803","SUI",59972,"Switzerland"
"66804","SUI",32655,"Switzerland"
"66805","SUI",105796,"Switzerland"
"66806","SUI",61161,"Switzerland"
"66807","SUI",113073,"Switzerland"
"66808","SUI",50160,"Switzerland"
"66809","SUI",12375,"Switzerland"
"66810","SUI",112475,"Switzerland"
"66811","SUI",126377,"Switzerland"
"66812","SUI",2121,"Switzerland"
"66813","SUI",107050,"Switzerland"
"66814","SUI",39789,"Switzerland"
"66815","SUI",61466,"Switzerland"
"66816","SUI",126279,"Switzerland"
"66817","SUI",23325,"Switzerland"
"66818","SUI",126333,"Switzerland"
"66819","SUI",39832,"Switzerland"
"66820","SUI",50159,"Switzerland"
"66821","SUI",39797,"Switzerland"
"66822","SUI",106946,"Switzerland"
"66823","SUI",126338,"Switzerland"
"66824","SUI",39792,"Switzerland"
"66825","SUI",14824,"Switzerland"
"66826","SUI",104018,"Switzerland"
"66827","SUI",75756,"Switzerland"
"66828","SUI",23323,"Switzerland"
"66829","SUI",23352,"Switzerland"
"66830","SUI",75926,"Switzerland"
"66831","SUI",90734,"Switzerland"
"66832","SUI",12665,"Switzerland"
"66833","SUI",23339,"Switzerland"
"66834","SUI",13743,"Switzerland"
"66835","SUI",75851,"Switzerland"
"66836","SUI",115354,"Switzerland"
"66837","SUI",90252,"Switzerland"
"66838","SUI",111509,"Switzerland"
"66839","SUI",11631,"Switzerland"
"66840","SUI",14808,"Switzerland"
"66841","SUI",75901,"Switzerland"
"66842","SUI",44082,"Switzerland"
"66843","SUI",92418,"Switzerland"
"66844","SUI",20202,"Switzerland"
"66845","SUI",39729,"Switzerland"
"66846","SUI",107221,"Switzerland"
"66847","SUI",30996,"Switzerland"
"66848","SUI",16746,"Switzerland"
"66849","SUI",17095,"Switzerland"
"66850","SUI",50143,"Switzerland"
"66851","SUI",126277,"Switzerland"
"66852","SUI",31048,"Switzerland"
"66853","SUI",126274,"Switzerland"
"66854","SUI",8121,"Switzerland"
"66855","SUI",35046,"Switzerland"
"66856","SUI",63521,"Switzerland"
"66857","SUI",17070,"Switzerland"
"66858","SUI",10689,"Switzerland"
"66859","SUI",94263,"Switzerland"
"66860","SUI",126283,"Switzerland"
"66861","SUI",59977,"Switzerland"
"66862","SUI",50164,"Switzerland"
"66863","SUI",126282,"Switzerland"
"66864","SUI",39806,"Switzerland"
"66865","SUI",14331,"Switzerland"
"66866","SUI",93781,"Switzerland"
"66867","SUI",75757,"Switzerland"
"66868","SUI",23324,"Switzerland"
"66869","SUI",14704,"Switzerland"
"66870","SUI",116115,"Switzerland"
"66871","SUI",105382,"Switzerland"
"66872","SUI",126358,"Switzerland"
"66873","SUI",32640,"Switzerland"
"66874","SUI",90508,"Switzerland"
"66875","SUI",62767,"Switzerland"
"66876","SUI",44114,"Switzerland"
"66877","SUI",12603,"Switzerland"
"66878","SUI",44115,"Switzerland"
"66879","SUI",2566,"Switzerland"
"66880","SUI",116922,"Switzerland"
"66881","SUI",108000,"Switzerland"
"66882","SUI",103671,"Switzerland"
"66883","SUI",33874,"Switzerland"
"66884","SUI",2567,"Switzerland"
"66885","SUI",11444,"Switzerland"
"66886","SUI",8126,"Switzerland"
"66887","SUI",90625,"Switzerland"
"66888","SUI",50142,"Switzerland"
"66889","SUI",75739,"Switzerland"
"66890","SUI",126329,"Switzerland"
"66891","SUI",2122,"Switzerland"
"66892","SUI",50140,"Switzerland"
"66893","SUI",95091,"Switzerland"
"66894","SUI",94328,"Switzerland"
"66895","SUI",29072,"Switzerland"
"66896","SUI",32647,"Switzerland"
"66897","SUI",62137,"Switzerland"
"66898","SUI",32637,"Switzerland"
"66899","SUI",15194,"Switzerland"
"66900","SUI",75765,"Switzerland"
"66901","SUI",61195,"Switzerland"
"66902","SUI",39799,"Switzerland"
"66903","SUI",17112,"Switzerland"
"66904","SUI",50161,"Switzerland"
"66905","SUI",94323,"Switzerland"
"66906","SUI",104970,"Switzerland"
"66907","SUI",75849,"Switzerland"
"66908","SUI",126348,"Switzerland"
"66909","SUI",23320,"Switzerland"
"66910","SUI",59969,"Switzerland"
"66911","SUI",32657,"Switzerland"
"66912","SUI",20194,"Switzerland"
"66913","SUI",50154,"Switzerland"
"66914","SUI",106528,"Switzerland"
"66915","SUI",90503,"Switzerland"
"66916","SUI",16494,"Switzerland"
"66917","SUI",39725,"Switzerland"
"66918","SUI",75845,"Switzerland"
"66919","SUI",92419,"Switzerland"
"66920","SUI",75932,"Switzerland"
"66921","SUI",44122,"Switzerland"
"66922","SUI",8111,"Switzerland"
"66923","SUI",104690,"Switzerland"
"66924","SUI",10708,"Switzerland"
"66925","SUI",63074,"Switzerland"
"66926","SUI",31034,"Switzerland"
"66927","SUI",32638,"Switzerland"
"66928","SUI",75740,"Switzerland"
"66929","SUI",126278,"Switzerland"
"66930","SUI",50149,"Switzerland"
"66931","SUI",14859,"Switzerland"
"66932","SUI",39791,"Switzerland"
"66933","SUI",117722,"Switzerland"
"66934","SUI",61477,"Switzerland"
"66935","SUI",126340,"Switzerland"
"66936","SUI",12406,"Switzerland"
"66937","SUI",2564,"Switzerland"
"66938","SUI",75913,"Switzerland"
"66939","SUI",102472,"Switzerland"
"66940","SUI",75905,"Switzerland"
"66941","SUI",39784,"Switzerland"
"66942","SUI",50158,"Switzerland"
"66943","SUI",61909,"Switzerland"
"66944","SUI",75858,"Switzerland"
"66945","SUI",39723,"Switzerland"
"66946","SUI",16292,"Switzerland"
"66947","SUI",10697,"Switzerland"
"66948","SUI",10677,"Switzerland"
"66949","SUI",107280,"Switzerland"
"66950","SUI",10707,"Switzerland"
"66951","SUI",16884,"Switzerland"
"66952","SUI",75759,"Switzerland"
"66953","SUI",39765,"Switzerland"
"66954","SUI",126335,"Switzerland"
"66955","SUI",126356,"Switzerland"
"66956","SUI",44120,"Switzerland"
"66957","SUI",59966,"Switzerland"
"66958","SUI",50141,"Switzerland"
"66959","SUI",39793,"Switzerland"
"66960","SUI",61887,"Switzerland"
"66961","SUI",56677,"Switzerland"
"66962","SUI",39721,"Switzerland"
"66963","SUI",32656,"Switzerland"
"66964","SUI",39736,"Switzerland"
"66965","SUI",90253,"Switzerland"
"66966","SUI",50150,"Switzerland"
"66967","SUI",111760,"Switzerland"
"66968","SUI",14756,"Switzerland"
"66969","SUI",50147,"Switzerland"
"66970","SUI",126361,"Switzerland"
"66971","SUI",39726,"Switzerland"
"66972","SUI",56680,"Switzerland"
"66973","SUI",44111,"Switzerland"
"66974","SUI",63596,"Switzerland"
"66975","SUI",61479,"Switzerland"
"66976","SUI",31000,"Switzerland"
"66977","SUI",103663,"Switzerland"
"66978","SUI",75755,"Switzerland"
"66979","SUI",31032,"Switzerland"
"66980","SUI",126276,"Switzerland"
"66981","SUI",12409,"Switzerland"
"66982","SUI",32643,"Switzerland"
"66983","SUI",114804,"Switzerland"
"66984","SUI",62295,"Switzerland"
"66985","SUI",35044,"Switzerland"
"66986","SUI",31036,"Switzerland"
"66987","SUI",126272,"Switzerland"
"66988","SUI",39724,"Switzerland"
"66989","SUI",29077,"Switzerland"
"66990","SUI",35043,"Switzerland"
"66991","SUI",32654,"Switzerland"
"66992","SUI",50155,"Switzerland"
"66993","SUI",14845,"Switzerland"
"66994","SUI",59957,"Switzerland"
"66995","SUI",50144,"Switzerland"
"66996","SUI",126353,"Switzerland"
"66997","SUI",32636,"Switzerland"
"66998","SUI",90504,"Switzerland"
"66999","SUI",64154,"Switzerland"
"67000","SUI",44108,"Switzerland"
"67001","SUI",44119,"Switzerland"
"67002","SUI",56669,"Switzerland"
"67003","SUI",39717,"Switzerland"
"67004","SUI",126344,"Switzerland"
"67005","SUI",107988,"Switzerland"
"67006","SUI",75917,"Switzerland"
"67007","SUI",126327,"Switzerland"
"67008","SUI",39775,"Switzerland"
"67009","SUI",62607,"Switzerland"
"67010","SUI",11443,"Switzerland"
"67011","SUI",39778,"Switzerland"
"67012","SUI",10684,"Switzerland"
"67013","SUI",106834,"Switzerland"
"67014","SUI",31035,"Switzerland"
"67015","SUI",56684,"Switzerland"
"67016","SUI",31051,"Switzerland"
"67017","SUI",120011,"Switzerland"
"67018","SUI",75737,"Switzerland"
"67019","SUI",75751,"Switzerland"
"67020","SUI",31029,"Switzerland"
"67021","SUI",31023,"Switzerland"
"67022","SUI",11997,"Switzerland"
"67023","SUI",23322,"Switzerland"
"67024","SUI",39716,"Switzerland"
"67025","SUI",126354,"Switzerland"
"67026","SUI",126357,"Switzerland"
"67027","SUI",44106,"Switzerland"
"67028","SUI",59964,"Switzerland"
"67029","SUI",126360,"Switzerland"
"67030","SUI",16368,"Switzerland"
"67031","SUI",20214,"Switzerland"
"67032","SUI",75922,"Switzerland"
"67033","SUI",39741,"Switzerland"
"67034","SUI",75761,"Switzerland"
"67035","SUI",75906,"Switzerland"
"67036","SUI",12126,"Switzerland"
"67037","SUI",126355,"Switzerland"
"67038","SUI",31013,"Switzerland"
"67039","SUI",23318,"Switzerland"
"67040","SUI",75946,"Switzerland"
"67041","SUI",50138,"Switzerland"
"67042","SUI",44110,"Switzerland"
"67043","SUI",13112,"Switzerland"
"67044","SUI",62064,"Switzerland"
"67045","SUI",31012,"Switzerland"
"67046","SUI",31028,"Switzerland"
"67047","SUI",32651,"Switzerland"
"67048","SUI",31004,"Switzerland"
"67049","SUI",35035,"Switzerland"
"67050","SUI",31026,"Switzerland"
"67051","SUI",15606,"Switzerland"
"67052","SUI",15607,"Switzerland"
"67053","SUI",31016,"Switzerland"
"67054","SUI",61329,"Switzerland"
"67055","SUI",44104,"Switzerland"
"67056","SUI",39781,"Switzerland"
"67057","SUI",44113,"Switzerland"
"67058","SUI",32653,"Switzerland"
"67059","SUI",31042,"Switzerland"
"67060","SUI",10696,"Switzerland"
"67061","SUI",8105,"Switzerland"
"67062","SUI",17195,"Switzerland"
"67063","SUI",31001,"Switzerland"
"67064","SUI",61879,"Switzerland"
"67065","SUI",59963,"Switzerland"
"67066","SUI",31019,"Switzerland"
"67067","SUI",75753,"Switzerland"
"67068","SUI",31014,"Switzerland"
"67069","SUI",39773,"Switzerland"
"67070","SUI",44105,"Switzerland"
"67071","SUI",16293,"Switzerland"
"67072","SUI",75935,"Switzerland"
"67073","SUI",32652,"Switzerland"
"67074","SUI",39720,"Switzerland"
"67075","SUI",126271,"Switzerland"
"67076","SUI",61873,"Switzerland"
"67077","SUI",126275,"Switzerland"
"67078","SUI",20225,"Switzerland"
"67079","SUI",126343,"Switzerland"
"67080","SUI",75752,"Switzerland"
"67081","SUI",107634,"Switzerland"
"67082","SUI",10683,"Switzerland"
"67083","SUI",39718,"Switzerland"
"67084","SUI",56685,"Switzerland"
"67085","SUI",35032,"Switzerland"
"67086","SUI",107279,"Switzerland"
"67087","SUI",126359,"Switzerland"
"67088","SUI",56674,"Switzerland"
"67089","SUI",126270,"Switzerland"
"67090","SUI",126273,"Switzerland"
"67091","SUI",39706,"Switzerland"
"67092","SUI",20230,"Switzerland"
"67093","SUI",126341,"Switzerland"
"67094","SUI",94327,"Switzerland"
"67095","SUI",31017,"Switzerland"
"67096","SUI",20237,"Switzerland"
"67097","SUI",62303,"Switzerland"
"67098","SUI",61549,"Switzerland"
"67099","SUI",32648,"Switzerland"
"67100","SUI",20234,"Switzerland"
"67101","SUI",59965,"Switzerland"
"67102","SUI",62053,"Switzerland"
"67103","SUI",15611,"Switzerland"
"67104","SUI",20233,"Switzerland"
"67105","SUI",39699,"Switzerland"
"67106","SUI",61808,"Switzerland"
"67107","SUI",126342,"Switzerland"
"67108","SUI",94325,"Switzerland"
"67109","SUI",75949,"Switzerland"
"67110","SUI",39711,"Switzerland"
"67111","SUI",39712,"Switzerland"
"67112","SUI",56698,"Switzerland"
"67113","SUI",106826,"Switzerland"
"67114","SUI",39713,"Switzerland"
"67115","SUI",44102,"Switzerland"
"67116","SUI",75945,"Switzerland"
"67117","SUI",126351,"Switzerland"
"67118","SUI",10671,"Switzerland"
"67119","SUI",75951,"Switzerland"
"67120","SUI",20235,"Switzerland"
"67121","SUI",75940,"Switzerland"
"67122","SUI",44099,"Switzerland"
"67123","SUI",2565,"Switzerland"
"67124","SUI",20223,"Switzerland"
"67125","SUI",61406,"Switzerland"
"67126","SUI",31009,"Switzerland"
"67127","SUI",94326,"Switzerland"
"67128","SUI",44101,"Switzerland"
"67129","SUI",44095,"Switzerland"
"67130","SUI",20236,"Switzerland"
"67131","SUI",39709,"Switzerland"
"67132","SUI",20207,"Switzerland"
"67133","SUI",75948,"Switzerland"
"67134","SUI",75953,"Switzerland"
"67135","SUI",75950,"Switzerland"
"67136","SUI",11992,"Switzerland"
"67137","SUI",31010,"Switzerland"
"67138","SUI",44096,"Switzerland"
"67139","SUI",113245,"Switzerland"
"67140","SUI",39710,"Switzerland"
"67141","SUI",75754,"Switzerland"
"67142","SUI",75944,"Switzerland"
"67143","SUI",75952,"Switzerland"
"67144","SUI",108559,"Switzerland"
"67145","SUI",113135,"Switzerland"
"67146","SUI",107284,"Switzerland"
"67147","SUI",126352,"Switzerland"
"67148","SUR",34030,"Suriname"
"67149","SUR",33496,"Suriname"
"67150","SUR",75959,"Suriname"
"67151","SUR",75961,"Suriname"
"67152","SUR",75955,"Suriname"
"67153","SUR",33707,"Suriname"
"67154","SUR",50202,"Suriname"
"67155","SUR",50205,"Suriname"
"67156","SUR",75957,"Suriname"
"67157","SUR",115186,"Suriname"
"67158","SUR",124689,"Suriname"
"67159","SUR",75956,"Suriname"
"67160","SUR",50206,"Suriname"
"67161","SUR",75954,"Suriname"
"67162","SUR",14914,"Suriname"
"67163","SUR",115972,"Suriname"
"67164","SUR",75960,"Suriname"
"67165","SUR",106643,"Suriname"
"67166","SUR",2580,"Suriname"
"67167","SUR",50204,"Suriname"
"67168","SUR",75958,"Suriname"
"67169","SUR",50203,"Suriname"
"67170","SUR",88985,"Suriname"
"67171","SUR",50201,"Suriname"
"67172","SUR",123957,"Suriname"
"67173","SUR",114534,"Suriname"
"67174","SUR",103893,"Suriname"
"67175","SUR",104133,"Suriname"
"67176","SVK",90083,"Slovakia"
"67177","SVK",90261,"Slovakia"
"67178","SVK",75973,"Slovakia"
"67179","SVK",125123,"Slovakia"
"67180","SVK",10717,"Slovakia"
"67181","SVK",112826,"Slovakia"
"67182","SVK",75967,"Slovakia"
"67183","SVK",75972,"Slovakia"
"67184","SVK",125128,"Slovakia"
"67185","SVK",75970,"Slovakia"
"67186","SVK",104368,"Slovakia"
"67187","SVK",94264,"Slovakia"
"67188","SVK",125127,"Slovakia"
"67189","SVK",75969,"Slovakia"
"67190","SVK",90263,"Slovakia"
"67191","SVK",104367,"Slovakia"
"67192","SVK",107996,"Slovakia"
"67193","SVK",77178,"Slovakia"
"67194","SVK",15813,"Slovakia"
"67195","SVK",93922,"Slovakia"
"67196","SVK",2583,"Slovakia"
"67197","SVK",90262,"Slovakia"
"67198","SVK",115097,"Slovakia"
"67199","SVK",125126,"Slovakia"
"67200","SVK",125125,"Slovakia"
"67201","SVK",90258,"Slovakia"
"67202","SVK",115302,"Slovakia"
"67203","SVK",105271,"Slovakia"
"67204","SVK",90081,"Slovakia"
"67205","SVK",2715,"Slovakia"
"67206","SVK",13190,"Slovakia"
"67207","SVK",90260,"Slovakia"
"67208","SVK",88989,"Slovakia"
"67209","SVK",95081,"Slovakia"
"67210","SVK",125121,"Slovakia"
"67211","SVK",104024,"Slovakia"
"67212","SVK",34218,"Slovakia"
"67213","SVK",75966,"Slovakia"
"67214","SVK",90259,"Slovakia"
"67215","SVK",90264,"Slovakia"
"67216","SVK",75974,"Slovakia"
"67217","SVK",75968,"Slovakia"
"67218","SVK",107391,"Slovakia"
"67219","SVK",88990,"Slovakia"
"67220","SVK",91186,"Slovakia"
"67221","SVK",5282,"Slovakia"
"67222","SVK",106927,"Slovakia"
"67223","SVK",125138,"Slovakia"
"67224","SVK",14217,"Slovakia"
"67225","SVK",90257,"Slovakia"
"67226","SVK",125122,"Slovakia"
"67227","SVK",117251,"Slovakia"
"67228","SVK",103656,"Slovakia"
"67229","SVK",91574,"Slovakia"
"67230","SVK",10723,"Slovakia"
"67231","SVK",88991,"Slovakia"
"67232","SVK",109499,"Slovakia"
"67233","SVK",88992,"Slovakia"
"67234","SVK",13537,"Slovakia"
"67235","SVK",105124,"Slovakia"
"67236","SVK",94858,"Slovakia"
"67237","SVK",91187,"Slovakia"
"67238","SVK",5275,"Slovakia"
"67239","SVK",2648,"Slovakia"
"67240","SVK",94856,"Slovakia"
"67241","SVK",94409,"Slovakia"
"67242","SVK",117486,"Slovakia"
"67243","SVK",10716,"Slovakia"
"67244","SVK",14800,"Slovakia"
"67245","SVK",107384,"Slovakia"
"67246","SVK",91184,"Slovakia"
"67247","SVK",91185,"Slovakia"
"67248","SVK",116384,"Slovakia"
"67249","SVK",10722,"Slovakia"
"67250","SVK",103400,"Slovakia"
"67251","SVK",125139,"Slovakia"
"67252","SVK",111722,"Slovakia"
"67253","SVK",94850,"Slovakia"
"67254","SVK",63979,"Slovakia"
"67255","SVK",13141,"Slovakia"
"67256","SVK",90082,"Slovakia"
"67257","SVK",103806,"Slovakia"
"67258","SVK",91183,"Slovakia"
"67259","SVK",14913,"Slovakia"
"67260","SVK",104965,"Slovakia"
"67261","SVK",114945,"Slovakia"
"67262","SVK",10729,"Slovakia"
"67263","SVK",8131,"Slovakia"
"67264","SVK",125137,"Slovakia"
"67265","SVK",91180,"Slovakia"
"67266","SVK",94857,"Slovakia"
"67267","SVK",14799,"Slovakia"
"67268","SVK",94851,"Slovakia"
"67269","SVK",94859,"Slovakia"
"67270","SVK",93784,"Slovakia"
"67271","SVK",116499,"Slovakia"
"67272","SVK",63340,"Slovakia"
"67273","SVK",116250,"Slovakia"
"67274","SVK",93921,"Slovakia"
"67275","SVK",108571,"Slovakia"
"67276","SVK",17264,"Slovakia"
"67277","SVK",108293,"Slovakia"
"67278","SVK",106673,"Slovakia"
"67279","SVK",50207,"Slovakia"
"67280","SVK",104769,"Slovakia"
"67281","SVK",10715,"Slovakia"
"67282","SVK",117723,"Slovakia"
"67283","SVK",54789,"Slovakia"
"67284","SVK",10724,"Slovakia"
"67285","SVK",107305,"Slovakia"
"67286","SVK",2582,"Slovakia"
"67287","SVK",56700,"Slovakia"
"67288","SVK",91181,"Slovakia"
"67289","SVK",125130,"Slovakia"
"67290","SVK",107287,"Slovakia"
"67291","SVK",10718,"Slovakia"
"67292","SVK",116645,"Slovakia"
"67293","SVK",105371,"Slovakia"
"67294","SVK",107626,"Slovakia"
"67295","SVK",94408,"Slovakia"
"67296","SVK",34056,"Slovakia"
"67297","SVK",108019,"Slovakia"
"67298","SVK",10726,"Slovakia"
"67299","SVK",107312,"Slovakia"
"67300","SVK",116646,"Slovakia"
"67301","SVK",91193,"Slovakia"
"67302","SVK",106761,"Slovakia"
"67303","SVK",91189,"Slovakia"
"67304","SVK",10719,"Slovakia"
"67305","SVK",10721,"Slovakia"
"67306","SVK",16952,"Slovakia"
"67307","SVK",106926,"Slovakia"
"67308","SVK",94853,"Slovakia"
"67309","SVK",94854,"Slovakia"
"67310","SVK",62565,"Slovakia"
"67311","SVK",75971,"Slovakia"
"67312","SVK",94855,"Slovakia"
"67313","SVK",91191,"Slovakia"
"67314","SVK",39841,"Slovakia"
"67315","SVK",94852,"Slovakia"
"67316","SVK",125132,"Slovakia"
"67317","SVK",39842,"Slovakia"
"67318","SVK",90088,"Slovakia"
"67319","SVK",2581,"Slovakia"
"67320","SVK",90085,"Slovakia"
"67321","SVK",95092,"Slovakia"
"67322","SVK",94849,"Slovakia"
"67323","SVK",94848,"Slovakia"
"67324","SVK",93783,"Slovakia"
"67325","SVK",111775,"Slovakia"
"67326","SVK",90080,"Slovakia"
"67327","SVK",90511,"Slovakia"
"67328","SVK",91195,"Slovakia"
"67329","SVK",90512,"Slovakia"
"67330","SVK",44123,"Slovakia"
"67331","SVK",91182,"Slovakia"
"67332","SVK",10714,"Slovakia"
"67333","SVK",90089,"Slovakia"
"67334","SVK",59996,"Slovakia"
"67335","SVK",95093,"Slovakia"
"67336","SVK",15335,"Slovakia"
"67337","SVK",50209,"Slovakia"
"67338","SVK",105590,"Slovakia"
"67339","SVK",115396,"Slovakia"
"67340","SVK",107341,"Slovakia"
"67341","SVK",59995,"Slovakia"
"67342","SVK",10725,"Slovakia"
"67343","SVK",75962,"Slovakia"
"67344","SVK",127018,"Slovakia"
"67345","SVK",125131,"Slovakia"
"67346","SVK",125133,"Slovakia"
"67347","SVK",50208,"Slovakia"
"67348","SVK",2584,"Slovakia"
"67349","SVK",10728,"Slovakia"
"67350","SVK",8132,"Slovakia"
"67351","SVK",91190,"Slovakia"
"67352","SVK",10720,"Slovakia"
"67353","SVK",88986,"Slovakia"
"67354","SVK",115173,"Slovakia"
"67355","SVK",90513,"Slovakia"
"67356","SVK",91197,"Slovakia"
"67357","SVK",91188,"Slovakia"
"67358","SVK",114895,"Slovakia"
"67359","SVK",90087,"Slovakia"
"67360","SVK",90084,"Slovakia"
"67361","SVK",111763,"Slovakia"
"67362","SVK",111751,"Slovakia"
"67363","SVK",10727,"Slovakia"
"67364","SVK",107705,"Slovakia"
"67365","SVK",125129,"Slovakia"
"67366","SVK",117273,"Slovakia"
"67367","SVK",75965,"Slovakia"
"67368","SVK",105545,"Slovakia"
"67369","SVK",90255,"Slovakia"
"67370","SVK",10713,"Slovakia"
"67371","SVK",88987,"Slovakia"
"67372","SVK",125134,"Slovakia"
"67373","SVK",90086,"Slovakia"
"67374","SVK",117625,"Slovakia"
"67375","SVK",125135,"Slovakia"
"67376","SVK",114490,"Slovakia"
"67377","SVK",107706,"Slovakia"
"67378","SVK",91192,"Slovakia"
"67379","SVK",88993,"Slovakia"
"67380","SVK",56701,"Slovakia"
"67381","SVK",91194,"Slovakia"
"67382","SVK",91196,"Slovakia"
"67383","SVK",44125,"Slovakia"
"67384","SVK",125118,"Slovakia"
"67385","SVK",125136,"Slovakia"
"67386","SVK",105245,"Slovakia"
"67387","SVK",115761,"Slovakia"
"67388","SVK",59994,"Slovakia"
"67389","SVK",94771,"Slovakia"
"67390","SVK",75963,"Slovakia"
"67391","SVK",125119,"Slovakia"
"67392","SVK",29078,"Slovakia"
"67393","SVK",75964,"Slovakia"
"67394","SVK",44124,"Slovakia"
"67395","SVK",93155,"Slovakia"
"67396","SVK",61991,"Slovakia"
"67397","SVK",90256,"Slovakia"
"67398","SVK",127019,"Slovakia"
"67399","SVK",114883,"Slovakia"
"67400","SVK",59993,"Slovakia"
"67401","SVK",95094,"Slovakia"
"67402","SVK",125120,"Slovakia"
"67403","SVK",88988,"Slovakia"
"67404","SVK",90254,"Slovakia"
"67405","SWE",39859,"Sweden"
"67406","SWE",32698,"Sweden"
"67407","SWE",60046,"Sweden"
"67408","SWE",39847,"Sweden"
"67409","SWE",14289,"Sweden"
"67410","SWE",60027,"Sweden"
"67411","SWE",32696,"Sweden"
"67412","SWE",13140,"Sweden"
"67413","SWE",104782,"Sweden"
"67414","SWE",61299,"Sweden"
"67415","SWE",32701,"Sweden"
"67416","SWE",2141,"Sweden"
"67417","SWE",60042,"Sweden"
"67418","SWE",32688,"Sweden"
"67419","SWE",10735,"Sweden"
"67420","SWE",27184,"Sweden"
"67421","SWE",76381,"Sweden"
"67422","SWE",92967,"Sweden"
"67423","SWE",32699,"Sweden"
"67424","SWE",103286,"Sweden"
"67425","SWE",27182,"Sweden"
"67426","SWE",27183,"Sweden"
"67427","SWE",39846,"Sweden"
"67428","SWE",76107,"Sweden"
"67429","SWE",56748,"Sweden"
"67430","SWE",32700,"Sweden"
"67431","SWE",32695,"Sweden"
"67432","SWE",23465,"Sweden"
"67433","SWE",92474,"Sweden"
"67434","SWE",115688,"Sweden"
"67435","SWE",122211,"Sweden"
"67436","SWE",76394,"Sweden"
"67437","SWE",10785,"Sweden"
"67438","SWE",61298,"Sweden"
"67439","SWE",117367,"Sweden"
"67440","SWE",104779,"Sweden"
"67441","SWE",60032,"Sweden"
"67442","SWE",76396,"Sweden"
"67443","SWE",32689,"Sweden"
"67444","SWE",116184,"Sweden"
"67445","SWE",115716,"Sweden"
"67446","SWE",44160,"Sweden"
"67447","SWE",63158,"Sweden"
"67448","SWE",50397,"Sweden"
"67449","SWE",44289,"Sweden"
"67450","SWE",105904,"Sweden"
"67451","SWE",27180,"Sweden"
"67452","SWE",63630,"Sweden"
"67453","SWE",117844,"Sweden"
"67454","SWE",122207,"Sweden"
"67455","SWE",61008,"Sweden"
"67456","SWE",76389,"Sweden"
"67457","SWE",56728,"Sweden"
"67458","SWE",56734,"Sweden"
"67459","SWE",10732,"Sweden"
"67460","SWE",39844,"Sweden"
"67461","SWE",56742,"Sweden"
"67462","SWE",56727,"Sweden"
"67463","SWE",76098,"Sweden"
"67464","SWE",12320,"Sweden"
"67465","SWE",124312,"Sweden"
"67466","SWE",2616,"Sweden"
"67467","SWE",27172,"Sweden"
"67468","SWE",13002,"Sweden"
"67469","SWE",56733,"Sweden"
"67470","SWE",23464,"Sweden"
"67471","SWE",27173,"Sweden"
"67472","SWE",10802,"Sweden"
"67473","SWE",92962,"Sweden"
"67474","SWE",116014,"Sweden"
"67475","SWE",54048,"Sweden"
"67476","SWE",27181,"Sweden"
"67477","SWE",64095,"Sweden"
"67478","SWE",27179,"Sweden"
"67479","SWE",120987,"Sweden"
"67480","SWE",27178,"Sweden"
"67481","SWE",12506,"Sweden"
"67482","SWE",10736,"Sweden"
"67483","SWE",23416,"Sweden"
"67484","SWE",39855,"Sweden"
"67485","SWE",102684,"Sweden"
"67486","SWE",62244,"Sweden"
"67487","SWE",76266,"Sweden"
"67488","SWE",123638,"Sweden"
"67489","SWE",76020,"Sweden"
"67490","SWE",10806,"Sweden"
